Time,Concentration
2018-07-19 08:41:48,4688.0
2018-07-19 08:41:49,4774.0
2018-07-19 08:41:50,5099.0
2018-07-19 08:41:51,5384.0
2018-07-19 08:41:52,5186.0
2018-07-19 08:41:53,5130.0
2018-07-19 08:41:54,4874.0
2018-07-19 08:41:55,4949.0
2018-07-19 08:41:56,4802.0
2018-07-19 08:41:57,4838.0
2018-07-19 08:41:58,5064.0
2018-07-19 08:41:59,5108.0
2018-07-19 08:42:00,4795.0
2018-07-19 08:42:01,4793.0
2018-07-19 08:42:02,4845.0
2018-07-19 08:42:03,4926.0
2018-07-19 08:42:04,4906.0
2018-07-19 08:42:05,4819.0
2018-07-19 08:42:06,4863.0
2018-07-19 08:42:07,4880.0
2018-07-19 08:42:08,5105.0
2018-07-19 08:42:09,5268.0
2018-07-19 08:42:10,5130.0
2018-07-19 08:42:11,5158.0
2018-07-19 08:42:12,4970.0
2018-07-19 08:42:13,4761.0
2018-07-19 08:42:14,4908.0
2018-07-19 08:42:15,5077.0
2018-07-19 08:42:16,5046.0
2018-07-19 08:42:17,5105.0
2018-07-19 08:42:18,4979.0
2018-07-19 08:42:19,4920.0
2018-07-19 08:42:20,4851.0
2018-07-19 08:42:21,4944.0
2018-07-19 08:42:22,4739.0
2018-07-19 08:42:23,4926.0
2018-07-19 08:42:24,4981.0
2018-07-19 08:42:25,4889.0
2018-07-19 08:42:26,4774.0
2018-07-19 08:42:27,4866.0
2018-07-19 08:42:28,4903.0
2018-07-19 08:42:29,4942.0
2018-07-19 08:42:30,4802.0
2018-07-19 08:42:31,4740.0
2018-07-19 08:42:32,4824.0
2018-07-19 08:42:33,4836.0
2018-07-19 08:42:34,4829.0
2018-07-19 08:42:35,4948.0
2018-07-19 08:42:36,4888.0
2018-07-19 08:42:37,4911.0
2018-07-19 08:42:38,5017.0
2018-07-19 08:42:39,4725.0
2018-07-19 08:42:40,4861.0
2018-07-19 08:42:41,4920.0
2018-07-19 08:42:42,5076.0
2018-07-19 08:42:43,4963.0
2018-07-19 08:42:44,5125.0
2018-07-19 08:42:45,5167.0
2018-07-19 08:42:46,5320.0
2018-07-19 08:42:47,5153.0
2018-07-19 08:42:48,5228.0
2018-07-19 08:42:49,5218.0
2018-07-19 08:42:50,5319.0
2018-07-19 08:42:51,5214.0
2018-07-19 08:42:52,5200.0
2018-07-19 08:42:53,5109.0
2018-07-19 08:42:54,5017.0
2018-07-19 08:42:55,5018.0
2018-07-19 08:42:56,5053.0
2018-07-19 08:42:57,5307.0
2018-07-19 08:42:58,5345.0
2018-07-19 08:42:59,5287.0
2018-07-19 08:43:00,5363.0
2018-07-19 08:43:01,5186.0
2018-07-19 08:43:02,5010.0
2018-07-19 08:43:03,4954.0
2018-07-19 08:43:04,4976.0
2018-07-19 08:43:05,5026.0
2018-07-19 08:43:06,5010.0
2018-07-19 08:43:07,5010.0
2018-07-19 08:43:08,4997.0
2018-07-19 08:43:09,4934.0
2018-07-19 08:43:10,4899.0
2018-07-19 08:43:11,4914.0
2018-07-19 08:43:12,4877.0
2018-07-19 08:43:13,4968.0
2018-07-19 08:43:14,5100.0
2018-07-19 08:43:15,5009.0
2018-07-19 08:43:16,4884.0
2018-07-19 08:43:17,5005.0
2018-07-19 08:43:18,4875.0
2018-07-19 08:43:19,4894.0
2018-07-19 08:43:20,5090.0
2018-07-19 08:43:21,5276.0
2018-07-19 08:43:22,5256.0
2018-07-19 08:43:23,5050.0
2018-07-19 08:43:24,5172.0
2018-07-19 08:43:25,5222.0
2018-07-19 08:43:26,5200.0
2018-07-19 08:43:27,5274.0
2018-07-19 08:43:28,5294.0
2018-07-19 08:43:29,5383.0
2018-07-19 08:43:30,5424.0
2018-07-19 08:43:31,5429.0
2018-07-19 08:43:32,5379.0
2018-07-19 08:43:33,5310.0
2018-07-19 08:43:34,5306.0
2018-07-19 08:43:35,5383.0
2018-07-19 08:43:36,5519.0
2018-07-19 08:43:37,5564.0
2018-07-19 08:43:38,5494.0
2018-07-19 08:43:39,5617.0
2018-07-19 08:43:40,5490.0
2018-07-19 08:43:41,5530.0
2018-07-19 08:43:42,5493.0
2018-07-19 08:43:43,5414.0
2018-07-19 08:43:44,5450.0
2018-07-19 08:43:45,5474.0
2018-07-19 08:43:46,5444.0
2018-07-19 08:43:47,5411.0
2018-07-19 08:43:48,5410.0
2018-07-19 08:43:49,5607.0
2018-07-19 08:43:50,5478.0
2018-07-19 08:43:51,5367.0
2018-07-19 08:43:52,5398.0
2018-07-19 08:43:53,5252.0
2018-07-19 08:43:54,5365.0
2018-07-19 08:43:55,5336.0
2018-07-19 08:43:56,5450.0
2018-07-19 08:43:57,5440.0
2018-07-19 08:43:58,5355.0
2018-07-19 08:43:59,5364.0
2018-07-19 08:44:00,5512.0
2018-07-19 08:44:01,5319.0
2018-07-19 08:44:02,5394.0
2018-07-19 08:44:03,5444.0
2018-07-19 08:44:04,5345.0
2018-07-19 08:44:05,5377.0
